1708  1.340355e+00 
3417  1.180099e+00 
1387  1.180141e+00 
1390  6.443249e-01 
1187  2.573155e-01 
2728  1.180127e+00 
3163  3.909275e-01 
2434  1.044884e+00 
217  4.229511e-01 
1402  2.937687e-02 
3692  1.838905e-01 
3923  1.340375e+00 
1965  5.551845e-01 
1966  1.340383e+00 
2180  1.179786e+00 
1970  9.901978e-01 
475  1.120742e+00 
3166  1.242719e+00 
663  9.142122e-01 
668  9.064156e-01 
3174  4.566714e-04 
925  4.406823e-01 
3175  1.179965e+00 
1974  2.111089e-01 
1975  1.180122e+00 
2452  8.236061e-01 
677  1.228074e+00 
3438  1.340224e+00 
1734  1.068727e+00 
2744  1.179979e+00 
3943  8.475992e-01 
3722  1.786172e-01 
1425  5.972400e-01 
1432  6.480130e-01 
1986  1.180200e+00 
685  1.340415e+00 
2469  1.179967e+00 
1439  1.340276e+00 
1992  1.180200e+00 
2472  9.971217e-02 
2477  4.500195e-01 
4503  9.472554e-02 
1453  1.340291e+00 
4515  7.657094e-01 
487  1.340314e+00 
1204  1.340492e+00 
1205  8.741119e-01 
3209  4.121011e-01 
3445  1.179761e+00 
3447  1.340124e+00 
491  6.630354e-01 
2481  8.929085e-01 
3450  1.340400e+00 
2939  1.119501e+00 
3215  7.635412e-02 
4287  1.340528e+00 
3463  7.444945e-01 
3466  1.187407e+00 
3467  6.038624e-01 
3233  7.327714e-01 
4525  6.850513e-01 
947  1.180242e+00 
5003  1.340445e+00 
2221  1.180200e+00 
5008  1.340283e+00 
5253  1.340405e+00 
2225  1.637589e+00 
2946  2.947250e-01 
703  1.180260e+00 
4305  1.340238e+00 
5258  5.534502e-01 
720  8.619299e-01 
5022  1.103905e+00 
5030  1.180098e+00 
965  7.162065e-01 
4529  1.122343e+00 
5503  2.508656e-01 
5284  6.320426e-01 
2229  1.180163e+00 
5285  1.179764e+00 
5508  1.179980e+00 
5511  5.402133e-01 
2965  1.340241e+00 
4808  1.340244e+00 
4812  1.180095e+00 
732  4.170554e-01 
971  5.012719e-01 
2489  7.332854e-01 
3497  1.340410e+00 
6252  1.340103e+00 
987  1.180094e+00 
4063  2.295764e-01 
4064  1.179862e+00 
2497  3.293565e-01 
4357  5.710415e-01 
6019  1.179978e+00 
6505  1.340320e+00 
6281  4.864517e-01 
4827  1.179960e+00 
4560  1.649146e-01 
4569  7.435404e-01 
3981  1.180123e+00 
4572  1.509437e-01 
6529  1.180256e+00 
2977  7.093946e-01 
4852  2.056173e-01 
4078  1.089807e+00 
4079  1.339903e+00 
4364  1.028958e+00 
6757  1.179970e+00 
5299  1.340099e+00 
6029  1.179892e+00 
6300  1.340288e+00 
3997  1.180257e+00 
6309  2.884297e-01 
4579  1.340204e+00 
7001  1.072683e+00 
5529  1.180114e+00 
4855  9.193162e-01 
6543  5.265156e-01 
5533  1.179904e+00 
5536  1.180077e+00 
4373  1.179803e+00 
6316  1.180207e+00 
7511  4.108815e-01 
4860  1.044561e+00 
5543  2.810439e-01 
4383  1.190668e+00 
7515  1.180215e+00 
5319  1.179971e+00 
7259  1.340493e+00 
4093  1.180083e+00 
5330  1.340379e+00 
4863  1.180079e+00 
7271  4.813584e-01 
4095  1.180103e+00 
6788  1.339870e+00 
7521  1.075745e+00 
6058  4.980430e-01 
4388  6.795972e-01 
5334  1.114783e+00 
6791  1.180067e+00 
5338  7.842247e-01 
5084  1.340412e+00 
5558  8.224521e-02 
7024  2.012570e-01 
4887  1.021731e+00 
5571  1.340045e+00 
7768  1.868239e-01 
4130  9.492456e-01 
4893  1.180189e+00 
4134  2.187408e+00 
6556  3.100220e-01 
6085  1.210397e-01 
5786  1.340122e+00 
5343  8.026017e-01 
7776  1.180195e+00 
5347  1.340121e+00 
6559  8.730831e-01 
6341  1.180072e+00 
5091  1.340387e+00 
5355  1.179907e+00 
5788  1.095942e-02 
5791  1.179832e+00 
4615  1.340465e+00 
5367  3.898287e-01 
6817  1.179739e+00 
7054  2.742890e-01 
6094  3.286477e-01 
6101  2.798773e-02 
5799  1.340178e+00 
6102  1.340060e+00 
4154  1.180247e+00 
4400  1.180136e+00 
4155  2.312766e-01 
7308  1.340343e+00 
7529  1.180250e+00 
7789  1.340392e+00 
7531  1.180231e+00 
5377  1.180248e+00 
6355  1.340303e+00 
7056  1.339934e+00 
6357  1.180094e+00 
7058  1.180099e+00 
7548  1.905805e-01 
5116  1.340421e+00 
5394  1.179955e+00 
7328  7.434020e-01 
6567  1.340068e+00 
5806  1.340261e+00 
6827  8.498207e-02 
4641  3.672140e-01 
4905  1.340478e+00 
7332  7.596035e-01 
7558  2.227482e-01 
4914  1.340422e+00 
6852  9.663831e-01 
7341  4.423938e-01 
4186  1.340275e+00 
5119  1.180219e+00 
5403  9.544712e-01 
6112  7.854976e-01 
6113  1.192963e+00 
4926  1.340470e+00 
4418  1.076791e+00 
7074  1.180248e+00 
6854  2.440785e-01 
6123  1.180148e+00 
5601  3.677443e-01 
7835  1.271793e+00 
6862  1.180190e+00 
4424  3.186395e-01 
4425  1.202918e-01 
6595  1.180176e+00 
6867  7.362675e-01 
5843  1.340338e+00 
6381  1.180178e+00 
5609  1.180185e+00 
4209  1.340298e+00 
4942  1.180210e+00 
4213  6.489954e-01 
5861  1.179849e+00 
7590  1.340006e+00 
6388  8.527879e-01 
7593  1.417305e-01 
6888  1.180093e+00 
5618  2.484247e+00 
4953  4.926467e-01 
6613  1.340195e+00 
5149  1.340162e+00 
4226  1.180166e+00 
4964  5.016785e-01 
7603  3.029357e-01 
5871  1.340137e+00 
6622  6.975830e-01 
5426  1.340125e+00 
5874  1.340005e+00 
4664  9.885112e-01 
5434  1.179912e+00 
5436  1.141993e-02 
4670  2.105972e-01 
7858  1.180209e+00 
4673  1.179978e+00 
4988  5.736930e-01 
4678  1.713143e-01 
7122  1.743341e-02 
7869  1.331857e+00 
5885  1.340051e+00 
6898  1.340308e+00 
7133  1.339989e+00 
8256  1.340166e+00 
8016  2.362724e-01 
7870  4.946954e-01 
6900  1.180126e+00 
5887  1.180214e+00 
5635  8.375630e-01 
4681  1.179936e+00 
6165  1.340085e+00 
7617  3.683339e-01 
5442  1.340314e+00 
4694  4.977404e-02 
6419  1.075476e+00 
8018  1.547714e-01 
8020  9.244248e-01 
8023  1.340285e+00 
5896  2.827392e-01 
7146  4.939979e-01 
6904  1.180056e+00 
7148  1.512341e-01 
5899  1.339931e+00 
5900  1.180034e+00 
5650  7.459377e-01 
6428  1.180129e+00 
5913  1.414593e-01 
5915  8.679208e-01 
5446  1.179960e+00 
7158  2.169750e+00 
7163  6.609054e-01 
4467  1.179732e+00 
7383  1.340303e+00 
8275  1.179838e+00 
5452  2.719937e-01 
5456  1.011886e+00 
7403  1.340442e+00 
5479  1.340358e+00 
5685  1.654247e-01 
7677  1.340285e+00 
5918  2.379634e-01 
6924  9.118627e-01 
7683  1.340437e+00 
5485  3.018387e-01 
6212  7.833448e-01 
5700  7.824037e-01 
7171  5.407149e-01 
7419  1.036030e-01 
7181  1.391292e-01 
4480  7.044175e-01 
4483  1.340245e+00 
7188  1.340202e+00 
6676  8.484775e-01 
4489  6.260238e-01 
5707  4.370066e-02 
6455  7.531085e-01 
7685  1.098701e+00 
6945  9.852336e-01 
5709  1.180160e+00 
5929  1.103051e+00 
5174  6.691619e-01 
5715  1.084339e-01 
6946  1.180119e+00 
5719  6.292265e-01 
6954  1.180045e+00 
6955  1.340007e+00 
6238  1.180060e+00 
7432  1.340240e+00 
7904  1.340370e+00 
6961  1.340485e+00 
8304  8.533302e-01 
8306  4.162515e-01 
6962  2.719365e-01 
6245  6.062552e-01 
7911  1.340377e+00 
8515  1.340395e+00 
8775  1.916371e-01 
7721  3.373477e-01 
7722  1.179998e+00 
5947  1.033211e+00 
8777  1.179911e+00 
8316  1.032634e-01 
7443  8.134040e-02 
6979  2.378287e-01 
9009  1.180215e+00 
7451  1.340355e+00 
7938  1.340255e+00 
5206  8.980117e-01 
6471  1.180115e+00 
6989  9.352523e-01 
4734  1.340508e+00 
9252  1.340265e+00 
9255  7.541788e-01 
8325  1.180198e+00 
9261  4.770814e-01 
4742  1.340142e+00 
5961  1.067299e+00 
6477  8.016643e-01 
6483  7.403097e-01 
6487  3.777424e-02 
9272  6.918320e-01 
8530  8.775921e-01 
8099  2.508705e-01 
7942  8.216765e-01 
7726  4.319027e-01 
5979  1.180103e+00 
7206  1.179796e+00 
7209  6.363753e-01 
8531  8.427650e-02 
7473  1.340430e+00 
8341  1.180222e+00 
8532  1.179742e+00 
8533  1.213573e+00 
8536  6.057484e-01 
5985  1.179984e+00 
6497  1.180114e+00 
7219  5.226271e-01 
5233  2.606439e-01 
9504  8.804081e-01 
6729  3.093904e-01 
10009  1.180206e+00 
6730  1.179848e+00 
8545  5.733952e-01 
8120  1.340328e+00 
6731  3.045299e-01 
8121  9.188125e-01 
7730  1.217691e+00 
7950  1.180194e+00 
9285  1.340059e+00 
7491  2.967027e-01 
10505  1.293312e+00 
5245  1.340436e+00 
8816  1.340189e+00 
8817  1.003741e+00 
6740  1.180001e+00 
9766  2.699003e-01 
7746  1.340132e+00 
9772  9.441816e-01 
7234  1.180200e+00 
9516  1.596802e-01 
11257  5.767589e-01 
8828  1.146415e+00 
8561  8.050645e-01 
9518  2.194213e-01 
10279  1.180186e+00 
8376  1.340315e+00 
10020  1.060781e+00 
8836  1.340091e+00 
10286  1.340388e+00 
9786  6.702716e-01 
7964  5.590755e-01 
7248  1.189722e-01 
8383  1.340142e+00 
8142  7.234322e-01 
9798  5.598957e-01 
9799  5.130151e-01 
8388  1.340495e+00 
8147  1.340265e+00 
8390  5.126726e-01 
8392  9.028143e-01 
9332  6.379759e-01 
10522  1.251382e+00 
9815  1.592716e-01 
11272  2.520507e+00 
11275  1.180264e+00 
10034  1.179934e+00 
11529  1.180145e+00 
9829  1.180178e+00 
8406  1.340421e+00 
11288  9.306354e-01 
10304  1.940376e-01 
10780  8.230238e-01 
9529  4.561828e-01 
8588  4.287233e-01 
10037  1.180242e+00 
8410  6.022615e-01 
9340  3.975979e-01 
10781  7.355504e-01 
11036  5.598384e-02 
10529  1.179959e+00 
8414  1.340071e+00 
10042  9.380702e-01 
9350  9.802183e-01 
9847  1.340488e+00 
9850  1.180075e+00 
10789  1.067099e+00 
11763  1.179979e+00 
9364  1.340330e+00 
9861  1.340391e+00 
10048  1.340129e+00 
11772  9.493193e-01 
8861  1.179915e+00 
9377  9.954564e-01 
8865  2.648649e-01 
8866  4.914385e-01 
8868  9.131976e-01 
9098  1.180121e+00 
11775  1.180148e+00 
10056  1.340336e+00 
10794  1.961066e+00 
8872  8.667000e-01 
10328  1.180147e+00 
9550  1.068439e+00 
9878  1.180236e+00 
9555  1.005440e+00 
10340  6.249862e-01 
8433  4.123093e-01 
9099  5.049735e-01 
10350  7.200276e-01 
9387  2.739932e-01 
10356  1.180020e+00 
8435  1.340212e+00 
8167  4.600064e-01 
10585  8.061567e-01 
11320  3.607405e-01 
9113  1.179953e+00 
9889  1.026954e+00 
11787  1.015804e+00 
10069  2.726697e-01 
9899  1.340159e+00 
8171  1.544503e-01 
10832  1.180001e+00 
9901  1.180205e+00 
9130  7.275423e-01 
8178  1.180270e+00 
10076  1.340410e+00 
9914  2.669872e-01 
9394  1.340491e+00 
11063  2.160124e-01 
8469  9.723864e-01 
9576  3.726337e-01 
9577  1.180149e+00 
8890  6.583907e-01 
10590  1.180033e+00 
10365  8.223336e-01 
11327  1.412456e-01 
9143  1.550606e-01 
9578  1.179935e+00 
8630  4.889919e-01 
11328  1.340243e+00 
10095  6.451559e-01 
9581  5.827537e-02 
10847  1.545285e-01 
8895  2.756400e-01 
10598  8.242733e-01 
11071  1.180011e+00 
10852  2.803747e-01 
11080  1.008619e+00 
11084  3.461632e-01 
10868  9.419402e-01 
10616  8.727180e-01 
10619  9.811707e-01 
11092  1.180177e+00 
8909  1.129792e+00 
11817  1.201431e+00 
10381  9.732053e-01 
11098  1.340466e+00 
9167  5.670615e-01 
9960  1.179908e+00 
10631  1.180192e+00 
10634  4.536271e-01 
11348  1.071122e+00 
10877  8.479288e-01 
8922  3.908489e-01 
10393  9.591850e-01 
10395  9.308874e-01 
8216  1.180039e+00 
10127  7.956789e-01 
11105  9.129951e-01 
8489  1.170435e+00 
10396  3.619094e-01 
8227  1.340140e+00 
11369  7.800461e-01 
10643  1.332614e+00 
11839  1.180023e+00 
8677  6.363899e-01 
8238  1.180239e+00 
8945  3.360585e-01 
9429  1.090785e+00 
9598  1.083967e-01 
8499  1.340015e+00 
9983  1.063551e+00 
9194  1.180149e+00 
8500  8.422528e-01 
11844  1.180005e+00 
9201  1.180073e+00 
12009  2.667385e-01 
8695  2.081612e-01 
12011  7.384008e-01 
10137  1.340389e+00 
10659  1.179892e+00 
8964  1.180167e+00 
11852  3.335470e-01 
10664  9.295382e-01 
11588  4.615452e-01 
12023  3.572362e-01 
8709  1.180238e+00 
10419  4.573737e-01 
12257  1.179990e+00 
12025  2.419040e-01 
10912  1.340158e+00 
8972  4.639264e-01 
10424  1.059125e+00 
9607  5.960805e-01 
10144  6.019122e-01 
10677  3.936107e-01 
9615  1.340242e+00 
10152  1.180057e+00 
9223  1.340353e+00 
9227  3.421815e-02 
8980  9.580833e-02 
11861  1.049829e-01 
9989  6.907200e-01 
8984  4.855757e-01 
10431  1.180027e+00 
12033  3.407440e-01 
11429  1.340087e+00 
10919  1.340264e+00 
12042  1.340190e+00 
12044  1.180046e+00 
9245  1.339962e+00 
8737  6.668554e-02 
8738  8.940380e-01 
8744  5.587363e-01 
12505  5.525250e-01 
10456  6.106416e-01 
12051  2.282064e-01 
11158  1.340448e+00 
10458  9.051259e-01 
10167  3.455481e-01 
11867  2.904588e-01 
12519  7.141473e-01 
12273  1.180042e+00 
10469  4.345452e-01 
11442  9.751606e-01 
10478  1.340109e+00 
8995  1.340415e+00 
9472  1.180185e+00 
11653  1.180102e+00 
9478  2.434690e-01 
11878  1.180247e+00 
9483  1.180203e+00 
11170  2.690904e-02 
12764  1.180177e+00 
11173  1.179923e+00 
10184  1.180004e+00 
12523  1.340018e+00 
10494  1.087183e+00 
11903  1.039493e-01 
11654  1.180143e+00 
11906  1.180201e+00 
11659  3.963549e-01 
10964  9.279989e-01 
13254  6.589368e-01 
11179  1.340118e+00 
10704  1.166788e+00 
9640  1.340121e+00 
13022  1.179970e+00 
13266  1.180024e+00 
10705  7.530120e-01 
12077  5.391560e-01 
12542  1.179951e+00 
9654  3.179014e-01 
13270  1.224932e+00 
12546  1.179963e+00 
13272  7.530368e-01 
12552  1.180199e+00 
10709  1.540830e-01 
11663  5.689432e-01 
12085  1.179776e+00 
9662  6.207427e-01 
13761  1.340157e+00 
11197  1.180252e+00 
10994  7.264338e-02 
10995  1.179938e+00 
10998  1.340429e+00 
13033  1.340233e+00 
14005  1.930986e-01 
12565  3.200488e-01 
11469  1.050611e+00 
14009  1.179999e+00 
12576  1.340286e+00 
11474  1.889328e-01 
10717  8.281643e-01 
9664  1.340169e+00 
12299  1.179888e+00 
11916  1.278417e-01 
14029  1.608222e-01 
13766  1.340147e+00 
13309  1.340291e+00 
13782  1.188335e-01 
11697  4.547479e-01 
12818  1.339922e+00 
10197  1.179829e+00 
14033  3.160085e-01 
10209  6.259447e-02 
12606  7.854253e-01 
11480  1.143171e+00 
13528  1.179886e+00 
12823  7.987498e-01 
10734  1.340395e+00 
14039  4.356500e-01 
12834  2.012887e-01 
14043  3.184054e-01 
13326  4.260977e-01 
12835  1.179945e+00 
13328  1.701509e+00 
10211  1.340338e+00 
13796  1.105418e+00 
14061  1.180208e+00 
12618  1.152180e+00 
13531  1.323374e-01 
12844  4.715875e-01 
11960  5.093136e-01 
12144  1.385333e-01 
13800  1.709191e-01 
13801  6.260771e-01 
14065  1.079240e+00 
12146  8.655932e-01 
12148  4.968322e-01 
11720  8.723887e-01 
11721  6.109690e-01 
10736  1.339994e+00 
12152  4.576113e-01 
12153  1.180220e+00 
13349  5.459365e-01 
9723  8.719770e-01 
10230  7.585896e-01 
11729  1.669386e-01 
11968  1.039002e+00 
13358  1.179955e+00 
12869  6.745155e-01 
12870  1.789131e-01 
13084  1.180163e+00 
14086  1.340383e+00 
11237  6.897249e-03 
11742  1.233876e-01 
11238  2.975030e-01 
10745  1.179886e+00 
11745  1.180212e+00 
11746  3.197554e-02 
14754  1.180264e+00 
14091  1.180180e+00 
14096  1.179922e+00 
14098  3.542527e-02 
14519  1.180258e+00 
12657  1.180177e+00 
14521  5.899413e-01 
12659  2.369009e-01 
14108  6.544911e-01 
11999  8.291438e-01 
11749  1.340415e+00 
15502  1.340024e+00 
13396  1.180120e+00 
12337  1.340422e+00 
12180  4.969553e-01 
14528  1.340508e+00 
14122  1.339996e+00 
15256  2.069716e-01 
15263  5.924932e-01 
14135  1.180265e+00 
15268  1.340053e+00 
12192  1.340434e+00 
13405  1.005324e+00 
14304  1.179982e+00 
12915  1.179883e+00 
14143  1.180010e+00 
14306  1.339927e+00 
13859  1.340069e+00 
13407  6.918731e-01 
15278  8.684450e-01 
14566  1.179971e+00 
13578  1.340401e+00 
14151  1.340489e+00 
13584  1.180227e+00 
15042  7.119759e-01 
12684  1.328858e-01 
14328  7.710934e-01 
15044  1.340358e+00 
12374  1.180129e+00 
15290  4.878419e-01 
14593  1.179796e+00 
13413  2.170691e+00 
13414  1.180031e+00 
14344  1.180187e+00 
14346  1.148126e+00 
13879  1.179986e+00 
13114  5.653137e-01 
12696  1.340055e+00 
13594  1.051985e+00 
13597  1.340191e+00 
12712  1.180149e+00 
15551  1.123400e+00 
12235  6.988114e-02 
12236  5.804366e-01 
15067  4.507261e-01 
14638  1.214126e+00 
14184  1.180088e+00 
12416  6.282448e-01 
15803  1.340340e+00 
13913  1.340003e+00 
14188  1.222573e+00 
12419  5.953198e-01 
12421  1.179937e+00 
13441  1.100648e+00 
14354  1.180030e+00 
14189  6.383682e-02 
14194  5.251670e-01 
15317  1.180028e+00 
15323  8.540079e-01 
15329  1.180149e+00 
13154  6.881492e-01 
13156  1.419681e-01 
13915  1.179757e+00 
13916  6.393235e-01 
12963  8.543400e-01 
13923  4.012685e-01 
15071  1.072298e+00 
12975  5.778392e-01 
14835  5.292918e-01 
12980  1.180237e+00 
14836  8.233741e-01 
12984  1.180260e+00 
14843  1.180119e+00 
13443  6.594035e-01 
12990  4.483341e-01 
12739  9.941659e-01 
14850  3.722856e-01 
14197  1.340474e+00 
15081  8.156339e-01 
15587  5.397770e-01 
13182  1.180109e+00 
15348  5.049432e-01 
16002  1.179961e+00 
12740  7.982021e-01 
14656  1.180244e+00 
12442  2.243279e-01 
12446  4.047050e-01 
14868  7.762054e-01 
13644  1.180263e+00 
15099  1.179969e+00 
15103  4.154801e-01 
13651  1.340352e+00 
14666  1.013330e+00 
13471  1.179970e+00 
12459  1.180242e+00 
12461  2.519854e+00 
13474  1.364271e-01 
13684  1.180182e+00 
13686  1.340342e+00 
13488  1.180220e+00 
12484  1.180146e+00 
12486  1.180068e+00 
14683  8.805212e-01 
14890  4.887643e-01 
16764  1.340518e+00 
14687  1.465794e-01 
16768  1.180136e+00 
16771  8.262055e-02 
15642  1.340405e+00 
15145  1.180203e+00 
15153  2.336662e-01 
15155  1.180091e+00 
15157  1.340094e+00 
15872  1.340347e+00 
13944  7.146102e-01 
15876  1.179996e+00 
15878  6.484836e-01 
17024  1.125418e-01 
14718  1.026022e+00 
15414  1.465405e-01 
15174  7.880624e-01 
16005  1.180182e+00 
13978  1.179780e+00 
16511  6.202238e-01 
13979  1.179697e+00 
16010  1.340478e+00 
17033  3.635579e-02 
15888  3.565496e-01 
16018  1.180191e+00 
15889  1.339818e+00 
14216  1.154553e+00 
16817  1.180141e+00 
14224  1.070194e+00 
16031  2.691932e-01 
16820  1.340397e+00 
14920  1.180166e+00 
15694  4.986126e-01 
14921  6.635867e-01 
13719  1.179818e+00 
16524  1.179859e+00 
13213  1.180097e+00 
14928  1.340235e+00 
15696  1.081135e+00 
15187  1.153398e-01 
14936  1.340289e+00 
17038  1.180207e+00 
17253  9.300804e-01 
17256  9.452068e-01 
14244  5.475217e-01 
14949  7.180883e-01 
17261  1.340333e+00 
16564  1.009921e+00 
15717  2.659550e-01 
15202  6.388119e-01 
16842  7.311469e-01 
15723  4.446042e-01 
13988  7.954843e-01 
16574  2.593994e-03 
13747  1.340475e+00 
16036  1.340419e+00 
17055  1.340445e+00 
15215  1.340310e+00 
14956  1.179860e+00 
14957  8.800988e-01 
15735  1.340487e+00 
16849  1.340290e+00 
15924  3.782634e-02 
15744  7.400335e-01 
15428  1.297500e-01 
13230  1.180088e+00 
15240  3.242226e-01 
15244  7.152286e-02 
16875  1.340196e+00 
16584  1.180134e+00 
18004  2.293686e-01 
15747  1.339956e+00 
18501  9.889704e-01 
17771  1.340297e+00 
18259  1.189644e+00 
14990  1.340299e+00 
18509  1.180159e+00 
16913  1.180250e+00 
15946  8.661623e-01 
18040  1.180267e+00 
18044  2.500468e-01 
17510  4.938100e-01 
16926  1.340469e+00 
16930  2.914119e-01 
16056  1.340455e+00 
18057  3.915318e-01 
16951  1.208514e-01 
18062  2.464927e-01 
16952  6.389190e-01 
17815  1.340105e+00 
17816  1.180143e+00 
17108  3.440145e-01 
17824  6.256061e-01 
17114  1.340492e+00 
15964  2.597111e-01 
17834  1.340154e+00 
18546  5.443556e-01 
18103  3.681072e-01 
18289  1.340436e+00 
17121  1.180028e+00 
17125  1.180212e+00 
17134  9.835717e-02 
17135  7.955880e-02 
15983  1.053118e+00 
14391  7.967833e-01 
17140  6.032958e-01 
15438  1.012380e+00 
17327  3.470012e-01 
17333  2.175378e-01 
16982  1.340192e+00 
17336  1.074519e+00 
14402  1.180251e+00 
18581  1.340117e+00 
18318  1.180231e+00 
18319  1.180055e+00 
17847  1.340373e+00 
16987  1.179761e+00 
17343  1.340391e+00 
18801  1.340420e+00 
18802  6.608924e-01 
17344  2.199514e-01 
17851  1.340325e+00 
18323  1.340275e+00 
15995  1.180176e+00 
16308  1.340093e+00 
17167  1.180122e+00 
19007  1.340156e+00 
17172  1.179911e+00 
17173  1.179909e+00 
19011  1.340318e+00 
17178  4.232559e-01 
17861  2.805821e-01 
17370  5.910829e-01 
17866  9.405669e-01 
18593  1.038797e+00 
18822  1.340430e+00 
18824  1.064904e+00 
17873  1.180107e+00 
19023  1.340088e+00 
17877  1.180185e+00 
17186  8.946928e-02 
19025  8.246801e-01 
16089  4.830271e-01 
18108  7.576025e-01 
17188  2.164569e-01 
16093  1.651953e-01 
16094  9.589913e-01 
17880  6.747398e-01 
19031  1.180166e+00 
18834  1.340093e+00 
19267  5.070838e-01 
17200  1.056794e+00 
17394  1.340098e+00 
13998  1.340291e+00 
18837  3.563060e-01 
18363  1.154064e-01 
17891  1.340079e+00 
19269  1.180078e+00 
18613  6.372754e-01 
17203  1.066866e+00 
17523  1.168270e+00 
18615  1.180195e+00 
17402  8.152895e-01 
18368  5.080828e-03 
18370  1.802727e-01 
17531  1.340288e+00 
18373  1.180192e+00 
18867  8.554752e-01 
17416  1.340126e+00 
16634  7.427995e-01 
17905  4.272418e-01 
18374  1.179968e+00 
17420  1.255219e+00 
18624  1.340487e+00 
19044  4.224463e-01 
16639  4.645173e-01 
19282  1.340429e+00 
18382  1.179839e+00 
17240  1.179783e+00 
19053  1.340463e+00 
18388  1.340081e+00 
19056  5.246188e-01 
18390  5.320966e-01 
18145  1.669496e-02 
16663  3.078281e-01 
18392  1.340402e+00 
19298  1.340415e+00 
18153  1.180071e+00 
19757  1.339940e+00 
18165  6.444143e-01 
19312  1.180161e+00 
17428  1.179998e+00 
17429  1.118653e+00 
19766  1.146599e+00 
18179  5.814437e-01 
15473  1.376065e-01 
19333  1.180211e+00 
18410  1.180088e+00 
19064  1.691840e-01 
17951  1.180221e+00 
18186  8.295859e-01 
16097  5.058388e-01 
16314  1.340355e+00 
18415  1.340203e+00 
19783  1.180240e+00 
16319  8.226919e-01 
18928  7.749264e-01 
16116  4.419375e-01 
18428  8.503676e-01 
19792  1.068857e+00 
18932  1.112331e+00 
18438  1.179742e+00 
18658  1.086090e+00 
