0.000244141,8.99872e-05
0.000732422,0.000104103
0.0012207,0.000100574
0.00170898,0.000121747
0.00219727,0.000164094
0.00268555,0.000164094
0.00317383,0.000215264
0.00366211,0.000215264
0.00415039,0.000280548
0.00463867,0.000287606
0.00512695,0.000354656
0.00561523,0.000377594
0.00610352,0.000382887
0.0065918,0.000504634
0.00708008,0.000548746
0.00756836,0.000661671
0.00805664,0.000779889
0.00854492,0.000880463
0.0090332,0.000995153
0.00952148,0.000956335
0.0100098,0.00104985
0.010498,0.00112572
0.0109863,0.00115925
0.0114746,0.0011169
0.0119629,0.00110278
0.0124512,0.00108338
0.0129395,0.0010675
0.0134277,0.000912224
0.013916,0.000929868
0.0144043,0.000825765
0.0148926,0.000779889
0.0153809,0.000718133
0.0158691,0.000691667
0.0163574,0.000702253
0.0168457,0.000640497
0.017334,0.000584035
0.0178223,0.000524043
0.0183105,0.000492283
0.0187988,0.000423469
0.0192871,0.000358185
0.0197754,0.000296429
0.0202637,0.000236437
0.020752,0.00022585
0.0212402,0.000171152
0.0217285,0.000201148
0.0222168,0.000167623
0.0227051,0.000188797
0.0231934,0.000176446
0.0236816,0.000172917
0.0241699,0.000172917
0.0246582,0.000171152
0.0251465,0.000165859
0.0256348,0.000157037
0.026123,0.000181739
0.0266113,0.000172917
0.0270996,0.000183503
0.0275879,0.000188797
0.0280762,0.000174681
0.0285645,0.000199383
0.0290527,0.000195855
0.029541,0.000224086
0.0300293,0.000211735
0.0305176,0.000238202
0.0310059,0.00022585
0.0314941,0.000294664
0.0319824,0.000268197
0.0324707,0.000296429
0.032959,0.000305251
0.0334473,0.00030878
0.0339355,0.000354656
0.0344238,0.000414647
0.0349121,0.000520514
0.0354004,0.000532866
0.0358887,0.000506399
0.036377,0.00056639
0.0368652,0.000739307
0.0373535,0.00105162
0.0378418,0.00127747
0.0383301,0.00200266
0.0388184,0.00428939
0.0393066,0.0111619
0.0397949,0.0174628
0.0402832,0.0156137
0.0407715,0.00626382
0.0412598,0.00121395
0.041748,0.000516986
0.0422363,0.000546981
0.0427246,0.000741071
0.0432129,0.000926339
0.0437012,0.00135157
0.0441895,0.00216675
0.0446777,0.00322366
0.045166,0.00416764
0.0456543,0.00427704
0.0461426,0.00348127
0.0466309,0.0024773
0.0471191,0.00146626
0.0476074,0.000883992
0.0480957,0.000524043
0.048584,0.000384651
0.0490723,0.00022585
0.0495605,0.000284077
0.0500488,0.000229379
0.0505371,0.000179974
0.0510254,0.000202912
0.0515137,0.000224086
0.052002,0.00019409
0.0524902,0.000174681
0.0529785,0.000153508
0.0534668,0.000201148
0.0539551,0.000222321
0.0544434,0.000174681
0.0549316,0.000229379
0.0554199,0.00020997
0.0559082,0.000245259
0.0563965,0.000187032
0.0568848,0.000254082
0.057373,0.000215264
0.0578613,0.000211735
0.0583496,0.000248788
0.0588379,0.000243495
0.0593262,0.000231144
0.0598145,0.000247024
0.0603027,0.000280548
0.060791,0.000208206
0.0612793,0.000264668
0.0617676,0.000285842
0.0622559,0.000248788
0.0627441,0.000271726
0.0632324,0.000289371
0.0637207,0.000344069
0.064209,0.000294664
0.0646973,0.000312309
0.0651855,0.00032466
0.0656738,0.000331718
0.0661621,0.00034054
0.0666504,0.000352891
0.0671387,0.000303486
0.067627,0.000294664
0.0681152,0.000326424
0.0686035,0.000342304
0.0690918,0.000375829
0.0695801,0.000352891
0.0700684,0.000351127
0.0705566,0.000317602
0.0710449,0.000338776
0.0715332,0.000359949
0.0720215,0.000389945
0.0725098,0.00038818
0.072998,0.000301722
0.0734863,0.000358185
0.0739746,0.000342304
0.0744629,0.000375829
0.0749512,0.000389945
0.0754395,0.000345833
0.0759277,0.000361713
0.076416,0.000411118
0.0769043,0.000349362
0.0773926,0.00040406
0.0778809,0.000374065
0.0783691,0.000391709
0.0788574,0.000349362
0.0793457,0.000391709
0.079834,0.000377594
0.0803223,0.000367007
0.0808105,0.000414647
0.0812988,0.000400531
0.0817871,0.000345833
0.0822754,0.000375829
0.0827637,0.000442878
0.083252,0.000444643
0.0837402,0.000421705
0.0842285,0.000375829
0.0847168,0.000472874
0.0852051,0.000421705
0.0856934,0.000395238
0.0861816,0.000464052
0.0866699,0.000435821
0.0871582,0.000469345
0.0876465,0.00040406
0.0881348,0.000504634
0.088623,0.00048699
0.0891113,0.000492283
0.0895996,0.000524043
0.0900879,0.00048699
0.0905762,0.000501105
0.0910645,0.000575213
0.0915527,0.000569919
0.092041,0.000504634
0.0925293,0.000599915
0.0930176,0.000564626
0.0935059,0.000585799
0.0939941,0.000568155
0.0944824,0.000578741
0.0949707,0.000576977
0.095459,0.000548746
0.0959473,0.00055051
0.0964355,0.000585799
0.0969238,0.000575213
0.0974121,0.000548746
0.0979004,0.000573448
0.0983887,0.000599915
0.098877,0.000559332
0.0993652,0.000580506
0.0998535,0.000642262
0.100342,0.000559332
0.10083,0.000573448
0.101318,0.000635204
0.101807,0.00068108
0.102295,0.000675787
0.102783,0.000689902
0.103271,0.000674022
0.10376,0.000764009
0.104248,0.000693431
0.104736,0.000767538
0.105225,0.000802827
0.105713,0.000776361
0.106201,0.000832823
0.106689,0.000802827
0.107178,0.00087517
0.107666,0.000926339
0.108154,0.000993389
0.108643,0.00105691
0.109131,0.00104103
0.109619,0.00120512
0.110107,0.00118748
0.110596,0.00131452
0.111084,0.00148391
0.111572,0.00153331
0.112061,0.00163741
0.112549,0.00169564
0.113037,0.00191091
0.113525,0.00205912
0.114014,0.00239437
0.114502,0.00262198
0.11499,0.00273314
0.115479,0.00288136
0.115967,0.00322013
0.116455,0.00341069
0.116943,0.00357479
0.117432,0.00383769
0.11792,0.00433174
0.118408,0.00401767
0.118896,0.0044129
0.119385,0.00462287
0.119873,0.0046317
0.120361,0.00471463
0.12085,0.00497047
0.121338,0.00501811
0.121826,0.0048646
0.122314,0.00479226
0.122803,0.00469875
0.123291,0.00463875
0.123779,0.00444643
0.124268,0.00426822
0.124756,0.00402825
0.125244,0.0035942
0.125732,0.00350244
0.126221,0.00325013
0.126709,0.00298546
0.127197,0.0026361
0.127686,0.00237319
0.128174,0.00236084
0.128662,0.00194972
0.12915,0.00178386
0.129639,0.00148038
0.130127,0.00132334
0.130615,0.00111161
0.131104,0.00105162
0.131592,0.000935162
0.13208,0.000734014
0.132568,0.000682844
0.133057,0.000571684
0.133545,0.000483461
0.134033,0.000421705
0.134521,0.000444643
0.13501,0.000361713
0.135498,0.000368771
0.135986,0.000344069
0.136475,0.00034054
0.136963,0.000317602
0.137451,0.000264668
0.137939,0.000310544
0.138428,0.000245259
0.138916,0.0002929
0.139404,0.000268197
0.139893,0.00027702
0.140381,0.00027702
0.140869,0.00027702
0.141357,0.000271726
0.141846,0.000305251
0.142334,0.000261139
0.142822,0.000282313
0.143311,0.000282313
0.143799,0.000303486
0.144287,0.000282313
0.144775,0.000296429
0.145264,0.000299957
0.145752,0.000199383
0.14624,0.000250553
0.146729,0.000268197
0.147217,0.000252317
0.147705,0.000268197
0.148193,0.000259375
0.148682,0.000231144
0.14917,0.000266433
0.149658,0.000314073
0.150146,0.000275255
0.150635,0.000291135
0.151123,0.000284077
0.151611,0.000321131
0.1521,0.000269962
0.152588,0.0002929
0.153076,0.000271726
0.153564,0.000252317
0.154053,0.000278784
0.154541,0.000278784
0.155029,0.000315838
0.155518,0.000269962
0.156006,0.00030878
0.156494,0.000287606
0.156982,0.000352891
0.157471,0.000269962
0.157959,0.000345833
0.158447,0.00027702
0.158936,0.000264668
0.159424,0.000266433
0.159912,0.000278784
0.1604,0.000254082
0.160889,0.000310544
0.161377,0.000275255
0.161865,0.000303486
0.162354,0.000294664
0.162842,0.000305251
0.16333,0.000268197
0.163818,0.000268197
0.164307,0.000282313
0.164795,0.00030878
0.165283,0.000273491
0.165771,0.000291135
0.16626,0.000307015
0.166748,0.000248788
0.167236,0.0002929
0.167725,0.000305251
0.168213,0.000301722
0.168701,0.000298193
0.169189,0.000289371
0.169678,0.000275255
0.170166,0.000312309
0.170654,0.000262904
0.171143,0.000285842
0.171631,0.000287606
0.172119,0.000301722
0.172607,0.000278784
0.173096,0.00027702
0.173584,0.000319366
0.174072,0.000278784
0.174561,0.000307015
0.175049,0.000278784
0.175537,0.000298193
0.176025,0.000273491
0.176514,0.000315838
0.177002,0.000305251
0.17749,0.000294664
0.177979,0.0002929
0.178467,0.0002929
0.178955,0.000319366
0.179443,0.000252317
0.179932,0.000298193
0.18042,0.000303486
0.180908,0.000319366
0.181396,0.00027702
0.181885,0.000291135
0.182373,0.000294664
0.182861,0.000278784
0.18335,0.000305251
0.183838,0.000296429
0.184326,0.000299957
0.184814,0.000284077
0.185303,0.000262904
0.185791,0.000268197
0.186279,0.000307015
0.186768,0.000287606
0.187256,0.000296429
0.187744,0.000338776
0.188232,0.000331718
0.188721,0.000328189
0.189209,0.000282313
0.189697,0.000322895
0.190186,0.000345833
0.190674,0.000322895
0.191162,0.000329953
0.19165,0.000291135
0.192139,0.000319366
0.192627,0.000280548
0.193115,0.000328189
0.193604,0.000329953
0.194092,0.000333482
0.19458,0.000322895
0.195068,0.000315838
0.195557,0.000301722
0.196045,0.000342304
0.196533,0.000328189
0.197021,0.000278784
0.19751,0.000328189
0.197998,0.00032466
0.198486,0.00030878
0.198975,0.000310544
0.199463,0.000351127
0.199951,0.000280548
0.200439,0.000310544
0.200928,0.000310544
0.201416,0.000250553
0.201904,0.000307015
0.202393,0.000338776
0.202881,0.0002929
0.203369,0.00030878
0.203857,0.0002929
0.204346,0.000344069
0.204834,0.000298193
0.205322,0.000319366
0.205811,0.000278784
0.206299,0.000264668
0.206787,0.000305251
0.207275,0.000298193
0.207764,0.000331718
0.208252,0.000312309
0.20874,0.000315838
0.209229,0.000312309
0.209717,0.000280548
0.210205,0.000299957
0.210693,0.000312309
0.211182,0.000310544
0.21167,0.000333482
0.212158,0.000342304
0.212646,0.000303486
0.213135,0.000337011
0.213623,0.000321131
0.214111,0.000301722
0.2146,0.000280548
0.215088,0.000342304
0.215576,0.000335247
